source_file,source_site,name,price,ratings,reviews,url,power_w,diameter_m,rotor_radius_m,wind_speed_mps,power_coefficient
output/alibaba_products_wind_turbine.json,alibaba,1KW Turbine Wind Turbine Generator Windmill System Horizontal Wind Turbine Power Generation System Product,N/A,N/A,,https://www.alibaba.com/product-detail/1KW-Turbine-Wind-Turbine-Generator-Windmill_1601451122276.html,1000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Hot Sale 5kw Wind Turbine Price/ Residential Wind Power Price/ 5kw Wind Generator for Farm,N/A,N/A,,https://www.alibaba.com/product-detail/Hot-sale-5kw-wind-turbine-price_1600910068622.html,5000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,China Factory 600w 1000w Vertical Axis Wind Turbine 12/24/48 Wind Turbines for Sale,N/A,N/A,,https://www.alibaba.com/product-detail/China-Factory-600w-1000w-vertical-axis_1601377253977.html,1000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,600w Vertical Axis Wind Turbine Wind Generator Kit Patent Wind Turbines,N/A,N/A,,https://www.alibaba.com/product-detail/600w-vertical-axis-wind-turbine-wind_1601209421568.html,600.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Factory Direct Sale of Large Vertical Wind Turbines for Efficient Power Generation Generator 30kw Windkraftanlagen,N/A,N/A,,https://www.alibaba.com/product-detail/Factory-Direct-Sale-of-Large-Vertical_1601617397246.html,30000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,500w 1000w 2000w Wind Turbine Price Wind Energy Generator Export Turbines Windmill Flower New Type,N/A,N/A,,https://www.alibaba.com/product-detail/500w-1000w-2000w-wind-turbine-price_1601364714176.html,2000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Favorite 1500W Wind Turbine Price Alternative Energy Generators Wind Generator for Home 1000w 12/24/48v,N/A,N/A,,https://www.alibaba.com/product-detail/Favorite-1500W-wind-turbine-price-alternative_1600591380450.html,1500.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Panic Buying Wind Turbine 1kw Renewable Energy Vertical Axis Wind Turbine,N/A,N/A,,https://www.alibaba.com/product-detail/Panic-Buying-wind-turbine-1kw-renewable_1600628088508.html,1000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,800va Wind Turbine China Factory Wind Turbine and Electronics for Wind Turbine Price 24V 48V 2000W,N/A,N/A,,https://www.alibaba.com/product-detail/800va-Wind-Turbine-China-factory-wind_1601159815675.html,2000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Horizontal Axis Wind Turbine Home Use Wind Turbines 3 Blades 10kw Wind Turbine Prices Trade,N/A,N/A,,https://www.alibaba.com/product-detail/Horizontal-axis-wind-turbine-home-use_1600488215347.html,10000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Hot Sale 5kw Wind Turbine Price/ Residential Wind Power Price/ 5kw Wind Generator for Farm,N/A,N/A,,https://www.alibaba.com/product-detail/Hot-sale-5kw-wind-turbine-price_1600761545580.html,5000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Beigood Made Horizontal Axis Wind Turbine 1000w 2000w Wind Turbine for Home Free Energy 1500w,N/A,N/A,,https://www.alibaba.com/product-detail/Beigood-made-Horizontal-axis-wind-turbine_1601160647092.html,2000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,High Efficiency Noiseless Vertical Wind Turbine 1kw Wind Turbine Best Price Wind,N/A,N/A,,https://www.alibaba.com/product-detail/High-efficiency-Noiseless-Vertical-wind-turbine_1601113528648.html,1000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Horizontal Axis Wind Turbine 3000w Wind Generator Wind Turbine,N/A,N/A,,https://www.alibaba.com/product-detail/Horizontal-Axis-Wind-Turbine-3000w-Wind_1601635718994.html,3000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Large Wind Turbine 1kw 2kw 3kw 5kw 10kw 20kw Windmill Power Plant Vertical Axis Wind Generator,N/A,N/A,,https://www.alibaba.com/product-detail/Large-wind-turbine-1kw-2kw-3kw_1601106922492.html,20000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Roof Mounted Wind Generator Wind Turbine 1kw Wind Turbine for Sale,N/A,N/A,,https://www.alibaba.com/product-detail/roof-mounted-wind-generator-wind-turbine_1600820631335.html,1000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,5kw Wind Power Generator Turbine Price Wind Generator 10kw Wind Turbine Price Free Energy,N/A,N/A,,https://www.alibaba.com/product-detail/5kw-wind-power-generator-turbine-price_1601166313083.html,10000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Home Use Wind Turbine 10Kw System 1Kw 2Kw 3Kw 3000W Windmill Generator Wind Power Production,N/A,N/A,,https://www.alibaba.com/product-detail/Home-Use-Wind-Turbine-10Kw-System_1601113334653.html,10000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Hot Sale 100W 200W 300W 400W 500W Spiral Red Wind Turbine Vertical Axis AC Output Generator,N/A,N/A,,https://www.alibaba.com/product-detail/Hot-Sale-100W-200W-300W-400W_1601113357384.html,500.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Professional 8kw Wind Turbine Price Vertical Wind Turbine 120V/220V/380V Horizontal Generator 8000w Helios,N/A,N/A,,https://www.alibaba.com/product-detail/Professional-8kw-Wind-Turbine-Price-Vertical_1600705368627.html,8000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,New Style Lower Price 550Kw Reliable Features Installation Wind Turbine With Durable Construction,N/A,N/A,,https://www.alibaba.com/product-detail/New-Style-Lower-Price-550Kw-Reliable_1601641336734.html,550000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,China Factory 10kw Vertical Axis Wind Turbine Wind Turbines for Sale,N/A,N/A,,https://www.alibaba.com/product-detail/China-Factory-10kw-Vertical-Axis-Wind_1601727632297.html,10000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,600w 12v Turbine Wind Generator Turbine Wind Generator Wind Turbine for House,N/A,N/A,,https://www.alibaba.com/product-detail/600w-12v-turbine-wind-generator-turbine_1600577789861.html,600.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,China Manufacturer 1kw Small Horizontal Horizontal Axis Wind Turbine,N/A,N/A,,https://www.alibaba.com/product-detail/China-Manufacturer-1kw-Small-Horizontal-Horizontal_1601698678709.html,1000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Hot Sale High Power Wind Speed Wind Turbine 400W Wind Generator in Stock,N/A,N/A,,https://www.alibaba.com/product-detail/Hot-Sale-High-Power-Wind-Speed_1601725735336.html,400.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Factory Direct Sale of Large Vertical Wind Turbines for Efficient Power Generation Generator 10kw 20kw 50kw Windkraftanlage,N/A,N/A,,https://www.alibaba.com/product-detail/Factory-Direct-Sale-of-Large-Vertical_1601524473115.html,50000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,China Factory 400W 12/24V Wind Turbine for Home Portable Vertical Helix Small Wind Generator Axis Windmill,N/A,N/A,,https://www.alibaba.com/product-detail/China-Factory-400W-12-24V-Wind_1600225272144.html,400.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Factory Direct Sale of Large Vertical Wind Turbines for Efficient Power Generation Generator 30kw Windkraftanlagen,N/A,N/A,,https://www.alibaba.com/product-detail/Factory-Direct-Sale-of-Large-Vertical_1601575024800.html,30000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Factory Direct Sale of Large Vertical Wind Turbines for Efficient Power Generation Generator 20kw Windkraftanlagen,N/A,N/A,,https://www.alibaba.com/product-detail/Factory-Direct-Sale-of-Large-Vertical_1601512409523.html,20000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Free Energy China Factory 600w 1000w Vertical Axis Wind Turbine 12/24/48 Wind for Sale,N/A,N/A,,https://www.alibaba.com/product-detail/Free-Energy-China-Factory-600w-1000w_1601443884474.html,1000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,1kw 3kw 5kw 10kw 20kw High Efficiency and Attractive Vertical Wind Turbine with Low Operating Noise Vawt,N/A,N/A,,https://www.alibaba.com/product-detail/1kw-3kw-5kw-10kw-20kw-High_1600961402466.html,20000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Wind Power System Small Wind Turbine Alternative Energy Generator 3000w 48v Horizontal for Home Use,N/A,N/A,,https://www.alibaba.com/product-detail/Wind-Power-System-Small-Wind-Turbine_1600967413131.html,3000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,New Model Vertical Axis Wind Turbine Wind Turbine Price 1000w Wind Turbine for Home,N/A,N/A,,https://www.alibaba.com/product-detail/New-model-vertical-axis-wind-turbine_1600573537666.html,1000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Factory Wholesale Wind Generator 10kw Vertical Axis Wind Turbine 10kw Wind,N/A,N/A,,https://www.alibaba.com/product-detail/Factory-wholesale-wind-generator-10kw-vertical_1600629962411.html,10000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,1000w 1kw 3 Phase Wind Turbine Small Wind Generator Horizontal Axis Wind for Home,N/A,N/A,,https://www.alibaba.com/product-detail/1000w-1kw-3-Phase-Wind-Turbine_1600850920106.html,1000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,New Type 1KW 5KW 10KW 1500w Wind Turbine Price Wind Energy Generator Export Windmill,N/A,N/A,,https://www.alibaba.com/product-detail/New-type-1KW-5KW-10KW-1500w_1601245555985.html,10000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Factory Direct Sale of Large Vertical Wind Turbines for Efficient Power Generation Generator 1000w Windkraftanlagen,N/A,N/A,,https://www.alibaba.com/product-detail/Factory-Direct-Sale-of-Large-Vertical_1601579860005.html,1000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Home Use Wind Mills Power Generator Solar Wind Hybrid System 5kw Wind Turbine Price,N/A,N/A,,https://www.alibaba.com/product-detail/Home-use-wind-mills-power-generator_1600350748709.html,5000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,High Quality Custom Megawatt Level Wind Turbine Industrial Grade Wind Turbine Pitch Control,N/A,N/A,,https://www.alibaba.com/product-detail/High-Quality-Custom-Megawatt-Level-Wind_1601633680979.html,,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Factory Cheap Price 550Kw Wind Turbine Advanced Low Wind Speed Operation High Efficiency Power System,N/A,N/A,,https://www.alibaba.com/product-detail/Factory-Cheap-Price-550Kw-Wind-Turbine_1601632094820.html,550000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Perfect Quality Modern System 750Kw Large Wind Turbine Large Wind Turbine for Green Energy Low-Carbon,N/A,N/A,,https://www.alibaba.com/product-detail/Perfect-Quality-Modern-System-750Kw-Large_1601686287714.html,750000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Manufactory Direct Efficient Power Generation Wind Turbine Generator Vertical for Sustainable Energy Solutions,N/A,N/A,,https://www.alibaba.com/product-detail/Manufactory-Direct-Efficient-Power-Generation-Wind_1601619207888.html,,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Renewable and Sustainable Energy 100kw 200KW 500KW 1MW 2MW Wind Turbine Generator,N/A,N/A,,https://www.alibaba.com/product-detail/Renewable-And-Sustainable-Energy-100kw-200KW_1601151422572.html,2000000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,1kw 3kw 5kw Home Wind Turbine Use Generator Solar/Wind Vertical Windmill Wind,N/A,N/A,,https://www.alibaba.com/product-detail/1kw-3kw-5kw-home-wind-turbine_1601039189915.html,5000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Best Price Horizontal Wind Turbine 1mw 2mw 3mw 5mw Wind Turbine 6mw Wind Power Generation System,N/A,N/A,,https://www.alibaba.com/product-detail/Best-price-horizontal-wind-turbine-1mw_1601110946227.html,6000000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Professional Manufacturer 1Mw Low-Maintenance Wind Turbine Long-Life Wind Robust Large,N/A,N/A,,https://www.alibaba.com/product-detail/Professional-Manufacturer-1Mw-Low-Maintenance-Wind_1601678062431.html,1000000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,High Quality Cheap Megawatt Class Wind Turbine Wind Turbine Tower and Nacelle Large Diameter Rotor,N/A,N/A,,https://www.alibaba.com/product-detail/High-Quality-Cheap-Megawatt-Class-Wind_1601686364308.html,,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Perfect Quality 550Kw Wind Power Turbine Performance Certificate Wind Turbine Manufacturing Supplier,N/A,N/A,,https://www.alibaba.com/product-detail/Perfect-Quality-550Kw-Wind-Power-Turbine_1601651291466.html,550000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,More Efficient More Reliable Intelligent Energy Wind Turbine 10kw 330KW 550KW 1MW 2.5MW 6MW,N/A,N/A,,https://www.alibaba.com/product-detail/More-efficient-more-reliable-intelligent-energy_1601225830414.html,6000000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Good Price New Product Modular Wind Turbine Low-Noise Wind Turbine Iec-Certified 750Kw,N/A,N/A,,https://www.alibaba.com/product-detail/Good-Price-New-Product-Modular-Wind_1601678077276.html,750000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Wind Power Generator 330kw 1mw 2mw 3mw 5mw Wind Turbine 330KW Wind Turbine Generator System,N/A,N/A,,https://www.alibaba.com/product-detail/wind-power-generator-100kw-1mw-2mw_1601258535385.html,5000000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Small Wind Power Turbine 1Kw Domestic Wind Generator Manufacturer,N/A,N/A,,https://www.alibaba.com/product-detail/Small-Wind-Power-Turbine-1Kw-Domestic_1601789919036.html,1000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,High Quality Cheap Utility Scale Wind Turbine Commercial Us Wind Turbine Onshore Application,N/A,N/A,,https://www.alibaba.com/product-detail/High-Quality-Cheap-Utility-Scale-Wind_1601633786265.html,,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,1kw 2kw 3kw Wind Generator 48v China Wind Turbine Manufacturer Vertical Axis Wind,N/A,N/A,,https://www.alibaba.com/product-detail/1kw-2kw-3kw-wind-generator-48v_1600529315402.html,3000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Factory Direct Sale of Large Vertical Wind Turbines for Efficient Power Generation Generator 30kw Windkraftanlagen,N/A,N/A,,https://www.alibaba.com/product-detail/Factory-Direct-Sale-of-Large-Vertical_1601608252761.html,30000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Hot Sale Generator Wind Turbine Vertical Axis Wind Turbine 10kw hummer Wind,N/A,N/A,,https://www.alibaba.com/product-detail/Hot-Sale-generator-wind-turbine-vertical_1600975767487.html,10000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Wind Power Products Wind Driven Roof Top Turbine Ventilator Wind Turbine Ce Certified 3kw Windmill Tunnel Home Generator,N/A,N/A,,https://www.alibaba.com/product-detail/wind-power-products-wind-driven-roof_1601111846430.html,3000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Cheap Factory Price 750Kw Wind Turbine Robust Grid Connected Power System Onshore,N/A,N/A,,https://www.alibaba.com/product-detail/Cheap-Factory-Price-750Kw-Wind-Turbine_1601632212279.html,750000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Horizontal Axis Wind Turbine 2000w Wind Generator Wind Turbine,N/A,N/A,,https://www.alibaba.com/product-detail/Horizontal-axis-wind-turbine-2000w-Wind_1600744537168.html,2000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Factory Direct Price 330Kw Wind Turbine High Capacity Energy System Industrial Grade Power Generation,N/A,N/A,,https://www.alibaba.com/product-detail/Factory-Direct-Price-330Kw-Wind-Turbine_1601632076882.html,330000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Chinese Supplier 750Kw Three-Blade Grid-Connected Features Advanced Variable Speed,N/A,N/A,,https://www.alibaba.com/product-detail/Chinese-Supplier-750Kw-Three-Blade-Grid_1601641301463.html,750000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Factory Stock Real Power 1KW High Efficiency Horizontal Wind Turbine With Nylon Fiber Blades Generator,N/A,N/A,,https://www.alibaba.com/product-detail/Factory-Stock-Real-Power-1KW-High_1600836741935.html,1000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,500kW Low Wind Wind Turbine for on Grid IEC Class 20yr Life,N/A,N/A,,https://www.alibaba.com/product-detail/500kW-Low-Wind-Wind-Turbine-for_1601557306487.html,500000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Wind Turbine Generator 10kw 500kw 200kw 500KW Wind Turbine System With Inverter Controller 2.5MW Energy,N/A,N/A,,https://www.alibaba.com/product-detail/wind-turbine-generator-500kw-200kw-500KW_1601360212725.html,2500000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,High Quality Wholesale Massive Wind Turbine Heavy-Duty 5Mw Wind Turbine High-Capacity,N/A,N/A,,https://www.alibaba.com/product-detail/High-Quality-Wholesale-Massive-Wind-Turbine_1601678068007.html,5000000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Wholesale Price High Efficiency Oem Wind Turbine Generator Best Price 1000Kw Wind Generator,N/A,N/A,,https://www.alibaba.com/product-detail/Wholesale-Price-High-Efficiency-Oem-Wind_1601624843431.html,1000000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Wind Turbine 500kw 10000kw Wind Turbine System With Inverter Controller 2.5MW Wind Generator,N/A,N/A,,https://www.alibaba.com/product-detail/Wind-Turbine-500kw-10000kw-Wind-Turbine_1601223221608.html,10000000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Competitive Price Direct-Drive Wind Turbine High-Efficiency Large Wind Turbine Grid-Scale 750Kw,N/A,N/A,,https://www.alibaba.com/product-detail/Competitive-Price-Direct-Drive-Wind-Turbine_1601678023269.html,750000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,High-efficiency Wind Turbine Systems of 100kw 250kw 500kw and 1mw Wind Turbine Generators,N/A,N/A,,https://www.alibaba.com/product-detail/High-efficiency-Wind-Turbine-Systems-of_1601426537921.html,1000000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Quality Choice Quiet-Operation 750Kw Wind Turbine Eco-Friendly Wind Turbine Customizable,N/A,N/A,,https://www.alibaba.com/product-detail/Quality-Choice-Quiet-Operation-750Kw-Wind_1601686216868.html,750000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Wind Turbine 100kw 200kw 5mw 6MW Wind Generator Tied or Free Standing Inverter Hybrid,N/A,N/A,,https://www.alibaba.com/product-detail/Wind-Turbine-5kw-20kw-100kw-200kw_1601276231884.html,6000000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,China Supplier 550Kw New Wind Turbine Latest Technology Wind Turbine With Comprehensive Spare Parts,N/A,N/A,,https://www.alibaba.com/product-detail/China-Supplier-550Kw-New-Wind-Turbine_1601641354840.html,550000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,2.5MW 5MW 10MW 18MW High-efficiency Wind Turbines Are Green Energy Energy-efficient and Contribute to Sustainable Development,N/A,N/A,,https://www.alibaba.com/product-detail/2-5MW-5MW-10MW-18MW-High_1601431587338.html,18000000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Lanji Wind Turbine 10kw 5kw 3kw Wind Turbine/Wind Generator/Wind Turbine System,N/A,N/A,,https://www.alibaba.com/product-detail/Lanji-Wind-Turbine-10kw-5kw-3kw_1601198598583.html,10000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Competitive Price Vertical Wind Turbine 1Mw Portable Wind Turbine Wind Turbine Generator Kit,N/A,N/A,,https://www.alibaba.com/product-detail/Competitive-Price-Vertical-Wind-Turbine-1Mw_1601619545083.html,1000000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,CE Certificate Wind Energy Wind Turbine 10 Kilowatt for Commercial Use,N/A,N/A,,https://www.alibaba.com/product-detail/CE-Certificate-Wind-Energy-Wind-Turbine_1601682946318.html,,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Manufacturer Wholesale Renewable Energy Large Scale Wind Turbine Green Energy Clean Energy Large Scale,N/A,N/A,,https://www.alibaba.com/product-detail/Manufacturer-Wholesale-Renewable-Energy-Large-Scale_1601666114716.html,,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,China Manufacture5kw Wind Turbine Generator High Quality Residential Wind with Good Offer,N/A,N/A,,https://www.alibaba.com/product-detail/China-Manufacture5kw-Wind-Turbine-Generator-High_1601727626379.html,,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Chinese Manufacturer 750Kw Low Wind Speed Iec Class I Consistent High-Efficiency Power Generation Performance,N/A,N/A,,https://www.alibaba.com/product-detail/Chinese-Manufacturer-750Kw-Low-Wind-Speed_1601641330346.html,750000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,2.5MW 5MW 6MW 10MW 2.5MW Wind Turbine Customized Solutions for Renewable Energy,N/A,N/A,,https://www.alibaba.com/product-detail/2-5MW-5MW-6MW-10MW-2_1601430083241.html,10000000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Factory Direct China Farm Electricity Wind Turbine High Power Generator Wind Turbine Battery Storage,N/A,N/A,,https://www.alibaba.com/product-detail/Factory-Direct-China-Farm-Electricity-Wind_1601651288432.html,,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Wholesale High Efficient 10 Kilowatt Wind Turbine for Farm,N/A,N/A,,https://www.alibaba.com/product-detail/Wholesale-High-Efficient-10-Kilowatt-Wind_1601659734419.html,,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Quality Choice Reliable Large Wind Turbine Durable Wind Turbine 750Kw Low Wind Speed,N/A,N/A,,https://www.alibaba.com/product-detail/Quality-Choice-Reliable-Large-Wind-Turbine_1601677950641.html,750000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Manufacturer Wholesale 330Kw Cost-Effective Large Wind Turbine Sustainable Innovative,N/A,N/A,,https://www.alibaba.com/product-detail/Manufacturer-Wholesale-330Kw-Cost-Effective-Large_1601678101155.html,330000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Professional New Standard Large Scale Wind Turbine Performance Large Scale Wind Efficiency Large Scale,N/A,N/A,,https://www.alibaba.com/product-detail/Professional-New-Standard-Large-Scale-Wind_1601666221055.html,,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,High Efficiency 1Kw Wind Turbine Custom Small Wind Turbine,N/A,N/A,,https://www.alibaba.com/product-detail/High-Efficiency-1Kw-Wind-Turbine-Custom_1601727662191.html,1000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Hot Sale High Quality 10KW Horizontal Axis Wind Turbine with off Grid and on Grid System,N/A,N/A,,https://www.alibaba.com/product-detail/Hot-Sale-High-Quality-10KW-Horizontal_1601727524883.html,10000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Factory Direct China Farm Installation Wind Turbine Energy Generation Wind Turbine Power Plant,N/A,N/A,,https://www.alibaba.com/product-detail/Factory-Direct-China-Farm-Installation-Wind_1601633811284.html,,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Competitive Price Technology Large Scale Wind Turbine Manufacturing Large Scale Supplier Large Scale,N/A,N/A,,https://www.alibaba.com/product-detail/Competitive-Price-Technology-Large-Scale-Wind_1601666070947.html,,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Best Selling China Factory 1000W Wind Turbine Generator Wind With Controller for Home,N/A,N/A,,https://www.alibaba.com/product-detail/Best-Selling-China-Factory-1000W-Wind_1601727657176.html,1000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Best Selling China Factory 1000W Wind Turbine Generator Wind With Controller for Home,N/A,N/A,,https://www.alibaba.com/product-detail/Best-Selling-China-Factory-1000W-Wind_1601727566735.html,1000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Wholesale Price 10kw Wind Turbine Price/ Residential Wind Power Price/ 10000 Watt Generator for Farm,N/A,N/A,,https://www.alibaba.com/product-detail/Wholesale-Price-10kw-Wind-Turbine-Price_1601727577636.html,10000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Hot Sale 10kw Wind Turbine Price/ Residential Wind Power Price/ 10000 Watt Generator for Farm,N/A,N/A,,https://www.alibaba.com/product-detail/Hot-Sale-10kw-Wind-Turbine-Price_1601727666087.html,10000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Hot Sale 10kw Wind Turbine Price/ Residential Wind Power Price/ 10000 Watt Generator for Farm,N/A,N/A,,https://www.alibaba.com/product-detail/Hot-Sale-10kw-Wind-Turbine-Price_1601727621285.html,10000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Wholesale Price 10kw Wind Turbine Price/ Residential Wind Power Price/ 10000 Watt Generator for Farm,N/A,N/A,,https://www.alibaba.com/product-detail/Wholesale-Price-10kw-Wind-Turbine-Price_1601727543877.html,10000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Hot Sale 10kw Wind Turbine Price/ Residential Wind Power Price/ 10000 Watt Generator for Farm,N/A,N/A,,https://www.alibaba.com/product-detail/Hot-Sale-10kw-Wind-Turbine-Price_1601727522897.html,10000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Good Price of New Product 550Kw Customized Wind Turbine Offers Advanced Horizontal-Axis Large-Capacity,N/A,N/A,,https://www.alibaba.com/product-detail/Good-Price-of-New-Product-550Kw_1601641325984.html,550000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,High Quality Cheap Price 750Kw Industrial Wind Turbine Commercial Wind Turbine Reliable Onshore,N/A,N/A,,https://www.alibaba.com/product-detail/High-Quality-Cheap-Price-750Kw-Industrial_1601641359205.html,750000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Perfect Quality 750Kw Series Wind Turbine Large Capacity High Power Output Wind for Heavy Duty Applications,N/A,N/A,,https://www.alibaba.com/product-detail/Perfect-Quality-750Kw-Series-Wind-Turbine_1601633624792.html,750000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,China Manufacture5kw Wind Turbine Generator High Quality Residential Wind with Good Offer,N/A,N/A,,https://www.alibaba.com/product-detail/China-Manufacture5kw-Wind-Turbine-Generator-High_1601727671131.html,,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Wind Turbine 3KW Wind Electricity Generator for Home Use H Type Wind Energy System,N/A,N/A,,https://www.alibaba.com/product-detail/Wind-Turbine-3KW-Wind-Electricity-Generator_1601725724491.html,3000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,Best Price Wind Turbine 1kw Wind Turbine Wind Power Generation System,N/A,N/A,,https://www.alibaba.com/product-detail/Best-Price-Wind-Turbine-1kw-Wind_1601727617363.html,1000.00,,,12.00,
output/alibaba_products_wind_turbine.json,alibaba,High Quality Wind Generator Turbine Commercial Use Renewable Energy 3kw Generator,N/A,N/A,,https://www.alibaba.com/product-detail/High-Quality-Wind-Generator-Turbine-Commercial_1601725748288.html,3000.00,,,12.00,
