product_name,product_name_raw,product_name_normalized,price_raw,price_value,currency,energy_category,energy_subcategory,source_site,source_file,url,ratings,reviews,price_note,rejection_reason
"4PCS 3.2V 280AH Lithium Iron Phosphate Battery Solar 12V 24V Rechargeable Battery Pack for Boat, Marine, Golf Cart, Camper","4PCS 3.2V 280AH Lithium Iron Phosphate Battery Solar 12V 24V Rechargeable Battery Pack for Boat, Marine, Golf Cart, Camper",4pcs 3 2v 280ah lithium iron phosphate battery solar 12v 24v rechargeable battery pack for boat marine golf cart camper,"92,570",92570.0,PHP,,,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,non-renewable
"1.2V AA 700mAh NiMH Rechargeable Battery, 12 Pack Double A Solar Lights Battery for Outdoor String Light, Pathway Lights","1.2V AA 700mAh NiMH Rechargeable Battery, 12 Pack Double A Solar Lights Battery for Outdoor String Light, Pathway Lights",1 2v aa 700mah nimh rechargeable battery 12 pack double a solar lights battery for outdoor string light pathway lights,,,PHP,,,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,invalid price; non-renewable
"Rechargeable AA 700mAh Solar Batteries NiMh 1.2V Double A Battery for Outdoor Solar Garden Lawn Lamps,Hummingbird Lights, 4 Packs Pre-Charged 700mah Battery","Rechargeable AA 700mAh Solar Batteries NiMh 1.2V Double A Battery for Outdoor Solar Garden Lawn Lamps,Hummingbird Lights, 4 Packs Pre-Charged 700mah Battery",rechargeable aa 700mah solar batteries nimh 1 2v double a battery for outdoor solar garden lawn lamps hummingbird lights 4 packs pre-charged 700mah battery,,,PHP,solar,battery,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,invalid price
"Solar Lights Batteries AA 1600mah High Capacity 1.2V Ni-MH Rechargeable AA Solar Battery for Outdoor Solar Lights, Battery String Lights, TV Remotes, Wireless Mouses, R io, Flashlight","Solar Lights Batteries AA 1600mah High Capacity 1.2V Ni-MH Rechargeable AA Solar Battery for Outdoor Solar Lights, Battery String Lights, TV Remotes, Wireless Mouses, Radio, Flashlight",solar lights batteries aa 1600mah high capacity 1 2v ni-mh rechargeable aa solar battery for outdoor solar lights battery string lights tv remotes wireless mouses r io flashlight,800,800.0,PHP,,,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,non-renewable
"Tenergy Solla Rechargeable NiMH AA Battery, 1000mAh Solar Batteries for Solar Garden Lights, Anti-Leak, Outdoor Durability, 5+ Years Performance, 12 Pack, UL Certified","Tenergy Solla Rechargeable NiMH AA Battery, 1000mAh Solar Batteries for Solar Garden Lights, Anti-Leak, Outdoor Durability, 5+ Years Performance, 12 Pack, UL Certified",tenergy solla rechargeable nimh aa battery 1000mah solar batteries for solar garden lights anti-leak outdoor durability 5 years performance 12 pack ul certified,,,PHP,solar,battery,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,invalid price
Battery Monitor with Bracket DC 12V 24V 36V 48V 60V 72V 84V Car Motorcycle Golf Cart Battery Voltage Meter Digital Capacity Indicator Gauge Voltmeter Testers for Acid & Lithium ion Ba-ttery,Battery Monitor with Bracket DC 12V 24V 36V 48V 60V 72V 84V Car Motorcycle Golf Cart Battery Voltage Meter Digital Capacity Indicator Gauge Voltmeter Testers for Acid & Lithium ion Ba-ttery,battery monitor with bracket dc 12v 24v 36v 48v 60v 72v 84v car motorcycle golf cart battery voltage meter digital capacity indicator gauge voltmeter testers for acid lithium ion ba-ttery,738,738.0,PHP,,,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,non-renewable
AA Ni-MH 600mAh 1.2V Rechargable Solar Light Batteries for Outdoor Solar Lamps Garden Lights Remotes Mice(8Pcs),AA Ni-MH 600mAh 1.2V Rechargable Solar Light Batteries for Outdoor Solar Lamps Garden Lights Remotes Mice(8Pcs),aa ni-mh 600mah 1 2v rechargable solar light batteries for outdoor solar lamps garden lights remotes mice 8pcs,,,PHP,solar,,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,invalid price
12V 24V 48V 60V 84V Voltage Meter Waterproof IP67 Battery Capacity，LCD Digital Battery Monitor Fit for Golf Cart Car Motorcycle Truck Boat RV,12V 24V 48V 60V 84V Voltage Meter Waterproof IP67 Battery Capacity，LCD Digital Battery Monitor Fit for Golf Cart Car Motorcycle Truck Boat RV,12v 24v 48v 60v 84v voltage meter waterproof ip67 battery capacity lcd digital battery monitor fit for golf cart car motorcycle truck boat rv,800,800.0,PHP,,,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,non-renewable
"Granicell Rechargeable AA Batteries 8 Count, 1.2V Ni-MH 1000mAh Pre-Charged High Capacity Double A Batteries - Ideal for Solar Lights, String Lights & Home Devices","Granicell Rechargeable AA Batteries 8 Count, 1.2V Ni-MH 1000mAh Pre-Charged High Capacity Double A Batteries - Ideal for Solar Lights, String Lights & Home Devices",granicell rechargeable aa batteries 8 count 1 2v ni-mh 1000mah pre-charged high capacity double a batteries - ideal for solar lights string lights home devices,,,PHP,,,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,invalid price; non-renewable
"Henreepow AA Solar Rechargeable Batteries, Double A 1.2V Ni-MH Pre-Charged for Garden Landscaping Outdoor Solar Lights, String Lights, Pathway Lights (AA-600mAh-24pack)","Henreepow AA Solar Rechargeable Batteries, Double A 1.2V Ni-MH Pre-Charged for Garden Landscaping Outdoor Solar Lights, String Lights, Pathway Lights (AA-600mAh-24pack)",henreepow aa solar rechargeable batteries double a 1 2v ni-mh pre-charged for garden landscaping outdoor solar lights string lights pathway lights aa-600mah-24pack,,,PHP,,,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,invalid price; non-renewable
"120A MPPT Intelligent Photovoltaic Power Generation Controller, 12V-96V Solar Panel Charging Regulator Suitable for Various Lithium Batteries,84v","120A MPPT Intelligent Photovoltaic Power Generation Controller, 12V-96V Solar Panel Charging Regulator Suitable for Various Lithium Batteries,84v",120a mppt intelligent photovoltaic power generation controller 12v-96v solar panel charging regulator suitable for various lithium batteries 84v,,,PHP,solar,panel,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,invalid price
"Tenergy Solla AAA Rechargeable NiMH Battery, 600mAh Solar Batteries for Outdoor Solar Lights, Patio Lights, Anti-Leak, 5+ Years Performance, 12 Pack, UL Certified","Tenergy Solla AAA Rechargeable NiMH Battery, 600mAh Solar Batteries for Outdoor Solar Lights, Patio Lights, Anti-Leak, 5+ Years Performance, 12 Pack, UL Certified",tenergy solla aaa rechargeable nimh battery 600mah solar batteries for outdoor solar lights patio lights anti-leak 5 years performance 12 pack ul certified,,,PHP,solar,battery,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,invalid price
"AA Solar Light Rechargeable Batteries, 1.2V NIMH 600mAh Double A Battery Pre-Charged for Outdoor Solar Garden Lights Landscaping Lamps Patio Lantern","AA Solar Light Rechargeable Batteries, 1.2V NIMH 600mAh Double A Battery Pre-Charged for Outdoor Solar Garden Lights Landscaping Lamps Patio Lantern",aa solar light rechargeable batteries 1 2v nimh 600mah double a battery pre-charged for outdoor solar garden lights landscaping lamps patio lantern,,,PHP,,,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,invalid price; non-renewable
"120A MPPT Solar Charging Controller- Automatic Recognition 12V 24V 36V 48V 60V 72V 84V 96V Battery System Solar Panel Regulator,for Home Solar Power Generation System,12v","120A MPPT Solar Charging Controller- Automatic Recognition 12V 24V 36V 48V 60V 72V 84V 96V Battery System Solar Panel Regulator,for Home Solar Power Generation System,12v",120a mppt solar charging controller- automatic recognition 12v 24v 36v 48v 60v 72v 84v 96v battery system solar panel regulator for home solar power generation system 12v,,,PHP,solar,panel,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,invalid price
"12V 24V 36V 48V 72V 84V Battery Meter, Battery Capacity Voltage Monitor Gauge Indicator, Le -Acid&Lithium ion Battery Tester, for Golf Cart RV Marine Boat Club Car Motorcycle-White","12V 24V 36V 48V 72V 84V Battery Meter, Battery Capacity Voltage Monitor Gauge Indicator, Lead-Acid&Lithium ion Battery Tester, for Golf Cart RV Marine Boat Club Car Motorcycle-White",12v 24v 36v 48v 72v 84v battery meter battery capacity voltage monitor gauge indicator le -acid lithium ion battery tester for golf cart rv marine boat club car motorcycle-white,603,603.0,PHP,,,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,non-renewable
"Tenergy Solla Premium Rechargeable NiMH AA Battery, 1300mAh Solar Batteries for Solar Garden Lights, Anti-Leak, Outdoor Durability, 5+ Years Performance, UL Certified, Pre-Charged 8 Pack","Tenergy Solla Premium Rechargeable NiMH AA Battery, 1300mAh Solar Batteries for Solar Garden Lights, Anti-Leak, Outdoor Durability, 5+ Years Performance, UL Certified, Pre-Charged 8 Pack",tenergy solla premium rechargeable nimh aa battery 1300mah solar batteries for solar garden lights anti-leak outdoor durability 5 years performance ul certified pre-charged 8 pack,,,PHP,solar,battery,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,invalid price
"Ni-MH Rechargeable AA Batteries,1.2V 1000mAh High Capacity Pre-Charged Double A Solar Battery for Garden Landscaping Solar Lights, String Lights, Sidewalk Pathway Lights (Pack of 12)","Ni-MH Rechargeable AA Batteries,1.2V 1000mAh High Capacity Pre-Charged Double A Solar Battery for Garden Landscaping Solar Lights, String Lights, Sidewalk Pathway Lights (Pack of 12)",ni-mh rechargeable aa batteries 1 2v 1000mah high capacity pre-charged double a solar battery for garden landscaping solar lights string lights sidewalk pathway lights pack of 12,,,PHP,,,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,invalid price; non-renewable
"NiMH Rechargeable AA Batteries, 2000mAh 1.2V NiMH High Capacity Double AA Solar Rechargeable AA Batteries for Outdoor Solar Lights - Recharge up to 1200 Times, Pre-Charged (AA 2000mAh - Pack 12)","NiMH Rechargeable AA Batteries, 2000mAh 1.2V NiMH High Capacity Double AA Solar Rechargeable AA Batteries for Outdoor Solar Lights - Recharge up to 1200 Times, Pre-Charged (AA 2000mAh - Pack 12)",nimh rechargeable aa batteries 2000mah 1 2v nimh high capacity double aa solar rechargeable aa batteries for outdoor solar lights - recharge up to 1200 times pre-charged aa 2000mah - pack 12,,,PHP,,,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,invalid price; non-renewable
"Tenergy Rechargeable NiCd Battery 1000mAh 1.2V AA Battery Pack for Solar Lights, Garden Lights, 48 Pack","Tenergy Rechargeable NiCd Battery 1000mAh 1.2V AA Battery Pack for Solar Lights, Garden Lights, 48 Pack",tenergy rechargeable nicd battery 1000mah 1 2v aa battery pack for solar lights garden lights 48 pack,,,PHP,solar,battery,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,invalid price
Solar Light Batteries AA 600mAh 1.2V Rechargeable for Garden Lights Remotes Mice(Pack of 20),Solar Light Batteries AA 600mAh 1.2V Rechargeable for Garden Lights Remotes Mice(Pack of 20),solar light batteries aa 600mah 1 2v rechargeable for garden lights remotes mice pack of 20,,,PHP,solar,,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,invalid price
Relaxweex 1 Set 12v 24v 48v 60v 84v Battery Monitor with Alarm LCD Digital Display Golf Cart Battery Meter Battery Voltage Meter Battery Capacity Voltmeter for Car Motorcycle Truck Boat RV,Relaxweex 1 Set 12v 24v 48v 60v 84v Battery Monitor with Alarm LCD Digital Display Golf Cart Battery Meter Battery Voltage Meter Battery Capacity Voltmeter for Car Motorcycle Truck Boat RV,relaxweex 1 set 12v 24v 48v 60v 84v battery monitor with alarm lcd digital display golf cart battery meter battery voltage meter battery capacity voltmeter for car motorcycle truck boat rv,775,775.0,PHP,,,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,non-renewable
"JINTION Ni-MH AA Rechargeable Batteries, Double A High Capacity 1.2V 800mAh Solar Battery for Outdoor Solar Garden Lights Lanterns, 8 Pack","JINTION Ni-MH AA Rechargeable Batteries, Double A High Capacity 1.2V 800mAh Solar Battery for Outdoor Solar Garden Lights Lanterns, 8 Pack",jintion ni-mh aa rechargeable batteries double a high capacity 1 2v 800mah solar battery for outdoor solar garden lights lanterns 8 pack,,,PHP,,,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,invalid price; non-renewable
Solar Light AA NiCd AA 600mAh 1.2V Rechargeable Batteries for Solar Lamp Garden Lights(8 PCS),Solar Light AA NiCd AA 600mAh 1.2V Rechargeable Batteries for Solar Lamp Garden Lights(8 PCS),solar light aa nicd aa 600mah 1 2v rechargeable batteries for solar lamp garden lights 8 pcs,,,PHP,solar,,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,invalid price
"AA 700mAh 1.2V Rechargeable Solar Batteries, NiMh 700mAh Double A 1.2 Volt Batteries Rechargeable for Outdoor Solar Garden Lawn Lamps Light, Hummingbird Lights(10 Packs)","AA 700mAh 1.2V Rechargeable Solar Batteries, NiMh 700mAh Double A 1.2 Volt Batteries Rechargeable for Outdoor Solar Garden Lawn Lamps Light, Hummingbird Lights(10 Packs)",aa 700mah 1 2v rechargeable solar batteries nimh 700mah double a 1 2 volt batteries rechargeable for outdoor solar garden lawn lamps light hummingbird lights 10 packs,,,PHP,solar,,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,invalid price
Ni-Mh AA 600mAh 1.2V Rechargeable Battery for Outdoor Solar Lights Garden Lamp(4 Pack),Ni-Mh AA 600mAh 1.2V Rechargeable Battery for Outdoor Solar Lights Garden Lamp(4 Pack),ni-mh aa 600mah 1 2v rechargeable battery for outdoor solar lights garden lamp 4 pack,,,PHP,solar,battery,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,invalid price
"Rechargeable NiMh AA 400mAh 1.2V Solar Lgihts Batteries 10 Pack, Double A Battery for Outside Solar Lantern, Pathway Light, Outdoor Power Lamp","Rechargeable NiMh AA 400mAh 1.2V Solar Lgihts Batteries 10 Pack, Double A Battery for Outside Solar Lantern, Pathway Light, Outdoor Power Lamp",rechargeable nimh aa 400mah 1 2v solar lgihts batteries 10 pack double a battery for outside solar lantern pathway light outdoor power lamp,,,PHP,solar,battery,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,invalid price
"Solar AA Battery Rechargeable Batteries for Outdoor Solar Lights,AA Rechargeable Battery NIMH 600mAh 1.2V for Garden Landscaping Outdoor SolarLights, String Lights(Pack of 12)","Solar AA Battery Rechargeable Batteries for Outdoor Solar Lights,AA Rechargeable Battery NIMH 600mAh 1.2V for Garden Landscaping Outdoor SolarLights, String Lights(Pack of 12)",solar aa battery rechargeable batteries for outdoor solar lights aa rechargeable battery nimh 600mah 1 2v for garden landscaping outdoor solarlights string lights pack of 12,,,PHP,,,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,invalid price; non-renewable
KINSUN 8-Pack Rechargeable Battery 1.2V Ni-Cd AA 900mAh for Outdoor Solar Garden Light Landscape Lights Path Lights,KINSUN 8-Pack Rechargeable Battery 1.2V Ni-Cd AA 900mAh for Outdoor Solar Garden Light Landscape Lights Path Lights,kinsun 8-pack rechargeable battery 1 2v ni-cd aa 900mah for outdoor solar garden light landscape lights path lights,409,409.0,PHP,,,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,non-renewable
"Rechargeable AA Battery for Outdoor Solar Lights, 12 Pack 1.2V NiMH 600mAh Pre-Charged Double A Solar Battery for Garden Landscaping Outdoor Solar Lights (AA 600mAh 12 Pack)","Rechargeable AA Battery for Outdoor Solar Lights, 12 Pack 1.2V NiMH 600mAh Pre-Charged Double A Solar Battery for Garden Landscaping Outdoor Solar Lights (AA 600mAh 12 Pack)",rechargeable aa battery for outdoor solar lights 12 pack 1 2v nimh 600mah pre-charged double a solar battery for garden landscaping outdoor solar lights aa 600mah 12 pack,,,PHP,,,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,invalid price; non-renewable
"Rechargeable AA Batteries for Solar Lights NIMH 600mAh 1.2V Double A Battery for Garden Battery for Outdoor Solar, String Lights (4pack)","Rechargeable AA Batteries for Solar Lights NIMH 600mAh 1.2V Double A Battery for Garden Battery for Outdoor Solar, String Lights (4pack)",rechargeable aa batteries for solar lights nimh 600mah 1 2v double a battery for garden battery for outdoor solar string lights 4pack,,,PHP,,,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,invalid price; non-renewable
"Solar Lights AA Rechargeable Batteries 1000mah High Capacity 1.2V Ni-MH AA Battery for Outdoor Lights, String Light, TV Remotes, Wireless Mouses, Flashlight, 8 Pack","Solar Lights AA Rechargeable Batteries 1000mah High Capacity 1.2V Ni-MH AA Battery for Outdoor Lights, String Light, TV Remotes, Wireless Mouses, Flashlight, 8 Pack",solar lights aa rechargeable batteries 1000mah high capacity 1 2v ni-mh aa battery for outdoor lights string light tv remotes wireless mouses flashlight 8 pack,,,PHP,,,amazon,amazon_products_solar_battery_84V&crid=C911LBCHTI4I&sprefix=solar_battery_84v%2Caps%2C346&ref=nb_sb_noss_2.csv,,,,,invalid price; non-renewable
"Victron Energy SmartSolar MPPT Solar Charge Controller (Bluetooth) - Charge Controllers for Solar Panels - 100V, 30 amp, 12/24-Volt","Victron Energy SmartSolar MPPT Solar Charge Controller (Bluetooth) - Charge Controllers for Solar Panels - 100V, 30 amp, 12/24-Volt",victron energy smartsolar mppt solar charge controller bluetooth - charge controllers for solar panels - 100v 30 amp 12 24-volt,,,PHP,solar,panel,amazon,amazon_products_Solar_charge_controller.csv,,,,,invalid price
"30A PWM Solar Charge Controller, 12V 24V Dual USB Solar Panel Battery Intelligent Regulator with LCD Display, Auto Parameter Adjustable, Timer Setting, Multiple Lo Control Modes","30A PWM Solar Charge Controller, 12V 24V Dual USB Solar Panel Battery Intelligent Regulator with LCD Display, Auto Parameter Adjustable, Timer Setting, Multiple Load Control Modes",30a pwm solar charge controller 12v 24v dual usb solar panel battery intelligent regulator with lcd display auto parameter adjustable timer setting multiple lo control modes,615,615.0,PHP,solar,panel,amazon,amazon_products_Solar_charge_controller.csv,,,,,spam name
Renogy Solar Charge Controller Rover 40A 12V24V Auto Parameter DC Input MPPT Charge Controllers for Solar Panels Adjustable LCD for Gel Sealed Flooded Lithium Battery,Renogy Solar Charge Controller Rover 40A 12V24V Auto Parameter DC Input MPPT Charge Controllers for Solar Panels Adjustable LCD for Gel Sealed Flooded Lithium Battery,renogy solar charge controller rover 40a 12v24v auto parameter dc input mppt charge controllers for solar panels adjustable lcd for gel sealed flooded lithium battery,"10,538",10538.0,PHP,solar,panel,amazon,amazon_products_Solar_charge_controller.csv,,,,,spam name
"Renogy 30A 12V/24V PWM Solar Charge Controller with LCD Display Flush Mount Design Negative Ground, Compatible with Sealed, Gel, Flooded and Lithium Batteries, Adventurer 30A,black","Renogy 30A 12V/24V PWM Solar Charge Controller with LCD Display Flush Mount Design Negative Ground, Compatible with Sealed, Gel, Flooded and Lithium Batteries, Adventurer 30A,black",renogy 30a 12v 24v pwm solar charge controller with lcd display flush mount design negative ground compatible with sealed gel flooded and lithium batteries adventurer 30a black,"3,080",3080.0,PHP,solar,charge_controller,amazon,amazon_products_Solar_charge_controller.csv,,,,,spam name
Renogy Solar Charge Controller (Bluetooth) - Rover 40A 12V24V Auto Parameter DC Input MPPT Charge Controllers for Solar Panels Adjustable LCD for Gel Sealed Flooded Lithium Battery,Renogy Solar Charge Controller (Bluetooth) - Rover 40A 12V24V Auto Parameter DC Input MPPT Charge Controllers for Solar Panels Adjustable LCD for Gel Sealed Flooded Lithium Battery,renogy solar charge controller bluetooth - rover 40a 12v24v auto parameter dc input mppt charge controllers for solar panels adjustable lcd for gel sealed flooded lithium battery,"10,969",10969.0,PHP,solar,panel,amazon,amazon_products_Solar_charge_controller.csv,,,,,spam name
"Renogy 100A 12V/24V/36V/48V DC Input MPPT Solar Charge Controller Auto Parameter Adjustable LCD Display Solar Panel Regulator fit for Gel Sealed Flooded and Lithium Battery, Rover 100A,Black","Renogy 100A 12V/24V/36V/48V DC Input MPPT Solar Charge Controller Auto Parameter Adjustable LCD Display Solar Panel Regulator fit for Gel Sealed Flooded and Lithium Battery, Rover 100A,Black",renogy 100a 12v 24v 36v 48v dc input mppt solar charge controller auto parameter adjustable lcd display solar panel regulator fit for gel sealed flooded and lithium battery rover 100a black,"36,422",36422.0,PHP,solar,panel,amazon,amazon_products_Solar_charge_controller.csv,,,,,spam name
ACEIRMC 2pcs 30A Solar Charge Controller 12V/ 24V Solar Panel Charge Controller Intelligent Regulator with 5V Dual USB Port Display Adjustable Parameter LCD Display and Timer Setting ON/Off Hours,ACEIRMC 2pcs 30A Solar Charge Controller 12V/ 24V Solar Panel Charge Controller Intelligent Regulator with 5V Dual USB Port Display Adjustable Parameter LCD Display and Timer Setting ON/Off Hours,aceirmc 2pcs 30a solar charge controller 12v 24v solar panel charge controller intelligent regulator with 5v dual usb port display adjustable parameter lcd display and timer setting on off hours,966,966.0,PHP,solar,panel,amazon,amazon_products_Solar_charge_controller.csv,,,,,spam name
"[Upgr ed] 30A Solar Charge Controller, 12V/ 24V Solar Panel Regulator with Adjustable LCD Display Dual USB Port Timer Setting PWM Auto Parameter","[Upgraded] 30A Solar Charge Controller, 12V/ 24V Solar Panel Regulator with Adjustable LCD Display Dual USB Port Timer Setting PWM Auto Parameter",upgr ed 30a solar charge controller 12v 24v solar panel regulator with adjustable lcd display dual usb port timer setting pwm auto parameter,615,615.0,PHP,solar,panel,amazon,amazon_products_Solar_charge_controller.csv,,,,,spam name
"30A Solar Charge Controller, 12V/24V Dual USB Solar Panel Battery Intelligent Regulator with LCD Display, PWM Auto Parameter Adjustable, Timer Setting, Multiple Lo Control Modes","30A Solar Charge Controller, 12V/24V Dual USB Solar Panel Battery Intelligent Regulator with LCD Display, PWM Auto Parameter Adjustable, Timer Setting, Multiple Load Control Modes",30a solar charge controller 12v 24v dual usb solar panel battery intelligent regulator with lcd display pwm auto parameter adjustable timer setting multiple lo control modes,553,553.0,PHP,solar,panel,amazon,amazon_products_Solar_charge_controller.csv,,,,,spam name
"60A MPPT Solar Charge Controller 12V/24V/36V/48V Auto, Max 150V PV Input, LCD Display, Adjustable Parameter Solar Panel Regulator for Lithium, Gel, Flooded Battery","60A MPPT Solar Charge Controller 12V/24V/36V/48V Auto, Max 150V PV Input, LCD Display, Adjustable Parameter Solar Panel Regulator for Lithium, Gel, Flooded Battery",60a mppt solar charge controller 12v 24v 36v 48v auto max 150v pv input lcd display adjustable parameter solar panel regulator for lithium gel flooded battery,"8,750",8750.0,PHP,solar,panel,amazon,amazon_products_Solar_charge_controller.csv,,,,,spam name
"60A MPPT Solar Charge Controller, 18-150VDC PV Input, 12V/24V/48V Adjustable Output(Manual), Ideal for RV, Large Solar Systems, Compatible with Mono/Poly Panels & Le -Acid/Lithium Batteries","60A MPPT Solar Charge Controller, 18-150VDC PV Input, 12V/24V/48V Adjustable Output(Manual), Ideal for RV, Large Solar Systems, Compatible with Mono/Poly Panels & Lead-Acid/Lithium Batteries",60a mppt solar charge controller 18-150vdc pv input 12v 24v 48v adjustable output manual ideal for rv large solar systems compatible with mono poly panels le -acid lithium batteries,"5,268",5268.0,PHP,solar,panel,amazon,amazon_products_Solar_charge_controller.csv,,,,,spam name
"20A Bluetooth Solar Charge Controller 12V/24V Auto Matching Controller with APP Remote Monitor Intelligent PWM Solar Panel Regulator for Sealed, Gel, Flooded, LiFePO4, Lithium Batteries 7 Lo Modes","20A Bluetooth Solar Charge Controller 12V/24V Auto Matching Controller with APP Remote Monitor Intelligent PWM Solar Panel Regulator for Sealed, Gel, Flooded, LiFePO4, Lithium Batteries 7 Load Modes",20a bluetooth solar charge controller 12v 24v auto matching controller with app remote monitor intelligent pwm solar panel regulator for sealed gel flooded lifepo4 lithium batteries 7 lo modes,,,PHP,solar,panel,amazon,amazon_products_Solar_charge_controller.csv,,,,,invalid price
"BougeRV Li 20A PWM Solar Charge Controller 12V 24V, Solar Panel Regulator w/Backlit Display, USB Port, Adjustable Parameter, for Lithium, AGM, SLD, Gel Battery, for RV, Off-Gird, Negative Ground","BougeRV Li 20A PWM Solar Charge Controller 12V 24V, Solar Panel Regulator w/Backlit Display, USB Port, Adjustable Parameter, for Lithium, AGM, SLD, Gel Battery, for RV, Off-Gird, Negative Ground",bougerv li 20a pwm solar charge controller 12v 24v solar panel regulator w backlit display usb port adjustable parameter for lithium agm sld gel battery for rv off-gird negative ground,"1,663",1663.0,PHP,solar,panel,amazon,amazon_products_Solar_charge_controller.csv,,,,,spam name
"Solar Charge Controller 40A Charge Controllers 12/24V MPPT Solar Charge Controller with Adjustable LCD, Timer, Dual USB, Max Input 100V for LiFePO4/AGM/GEL/FLD Batteries (Orange)","Solar Charge Controller 40A Charge Controllers 12/24V MPPT Solar Charge Controller with Adjustable LCD, Timer, Dual USB, Max Input 100V for LiFePO4/AGM/GEL/FLD Batteries (Orange)",solar charge controller 40a charge controllers 12 24v mppt solar charge controller with adjustable lcd timer dual usb max input 100v for lifepo4 agm gel fld batteries orange,"3,169",3169.0,PHP,solar,charge_controller,amazon,amazon_products_Solar_charge_controller.csv,,,,,spam name
